Date,Open,High,Low,Close,Volume
1970-01-01T00:00:00Z,42030.9140625,42048.6171875,41894.50390625,41978.1640625,0.0
1970-01-01T00:00:00Z,41975.54296875,42280.921875,41975.54296875,42156.296875,0.0
1970-01-01T00:00:00Z,42157.875,42302.6875,42141.74609375,42221.0703125,69437440.0
1970-01-01T00:00:00Z,42228.20703125,42477.41796875,42228.20703125,42336.76953125,341699584.0
1970-01-01T00:00:00Z,42333.6015625,42333.6015625,42203.8984375,42224.28125,0.0
1970-01-01T00:00:00Z,42217.359375,42265.51171875,42135.1875,42136.5078125,0.0
1970-01-01T00:00:00Z,42138.59765625,42244.21484375,42137.69140625,42149.76953125,0.0
1970-01-01T00:00:00Z,42156.91796875,42232.2265625,42025.40625,42047.47265625,0.0
1970-01-01T00:00:00Z,42048.78125,42129.22265625,41970.09375,42125.4296875,0.0
1970-01-01T00:00:00Z,42121.984375,42285.97265625,41966.58203125,42260.33203125,0.0
1970-01-01T00:00:00Z,42271.8828125,42366.20703125,42224.2890625,42313.5703125,35737600.0
1970-01-01T00:00:00Z,42310.328125,42342.53515625,42206.421875,42223.18359375,0.0
1970-01-01T00:00:00Z,42231.26171875,42361.4375,42003.4453125,42098.234375,0.0
1970-01-01T00:00:00Z,42106.92578125,42124.21875,41945.5390625,41996.125,241610752.0
1970-01-01T00:00:00Z,41999.30859375,42081.9453125,41818.33203125,41935.5625,365764608.0
1970-01-01T00:00:00Z,41940.453125,42601.80078125,41880.140625,42601.80078125,839596032.0
1970-01-01T00:00:00Z,42620.609375,43301.41796875,42544.390625,43169.67578125,2546868224.0
1970-01-01T00:00:00Z,43194.8984375,43298.953125,42952.7890625,42993.51953125,964724736.0
1970-01-01T00:00:00Z,42997.34375,43108.171875,42907.01171875,43026.4765625,304699392.0
1970-01-01T00:00:00Z,43032.39453125,43131.93359375,43007.59375,43013.08984375,105916416.0
1970-01-01T00:00:00Z,43000.62890625,43198.9140625,43000.62890625,43146.0546875,126695424.0
1970-01-01T00:00:00Z,43165.37109375,43251.6015625,43086.9453125,43215.44140625,299372544.0
1970-01-01T00:00:00Z,43201.875,43213.57421875,43104.5,43150.125,0.0
1970-01-01T00:00:00Z,43137.21484375,43305.8671875,43097.078125,43276.203125,89645056.0
1970-01-01T00:00:00Z,43300.2265625,43300.2265625,43154.61328125,43186.1796875,88756224.0
1970-01-01T00:00:00Z,43176.34765625,43540.2265625,43169.21875,43439.39453125,759519232.0
1970-01-01T00:00:00Z,43436.4453125,43750.42578125,43436.4453125,43621.71875,613234688.0
1970-01-01T00:00:00Z,43615.265625,43668.1640625,43480.453125,43506.83984375,192352256.0
1970-01-01T00:00:00Z,43513.42578125,43552.82421875,43414.19921875,43416.4296875,114405376.0
1970-01-01T00:00:00Z,43415.69140625,43455.43359375,43353.56640625,43358.453125,4075520.0
1970-01-01T00:00:00Z,43364.43359375,43417.51171875,43269.71875,43333.53515625,95340544.0
1970-01-01T00:00:00Z,43336.4609375,43433.26171875,43320.625,43351.80859375,81233920.0
1970-01-01T00:00:00Z,43353.484375,43453.17578125,43238.62890625,43381.890625,163819520.0
1970-01-01T00:00:00Z,43412.65234375,43431.33984375,43320.28515625,43320.28515625,0.0
1970-01-01T00:00:00Z,43321.078125,43481.72265625,43298.234375,43481.72265625,34646016.0
1970-01-01T00:00:00Z,43474.87890625,43547.5078125,43419.015625,43542.4375,206694400.0
1970-01-01T00:00:00Z,43535.8671875,43838.9453125,43272.25,43362.70703125,1135927296.0
1970-01-01T00:00:00Z,43385.01171875,43468.55859375,43172.9296875,43296.57421875,368224256.0
1970-01-01T00:00:00Z,43247.62890625,43471.765625,43139.0234375,43424.15234375,164923392.0
1970-01-01T00:00:00Z,43450.546875,43583.65625,43334.68359375,43349.89453125,14835712.0
1970-01-01T00:00:00Z,43365.5625,43495.03515625,43233.5234375,43488.3828125,0.0
1970-01-01T00:00:00Z,43495.46875,43586.52734375,43318.4375,43411.921875,0.0
1970-01-01T00:00:00Z,43409.3984375,43481.47265625,43296.3671875,43383.40234375,0.0
1970-01-01T00:00:00Z,43372.3203125,43554.82421875,43344.3515625,43534.57421875,0.0
1970-01-01T00:00:00Z,43545.546875,43731.90625,43511.48828125,43641.15234375,759971840.0
1970-01-01T00:00:00Z,43571.0703125,43683.09375,43500.671875,43545.640625,159399936.0
1970-01-01T00:00:00Z,43551.4140625,43570.07421875,43346.44921875,43346.44921875,20652032.0
1970-01-01T00:00:00Z,43350.0,43350.0,42711.37109375,42941.28125,704018432.0
1970-01-01T00:00:00Z,42946.25,43053.9375,42873.578125,42917.44921875,492331008.0
1970-01-01T00:00:00Z,42940.72265625,42990.46484375,42727.9140625,42806.109375,0.0
1970-01-01T00:00:00Z,42776.56640625,42872.04296875,42691.06640625,42872.04296875,0.0
1970-01-01T00:00:00Z,42863.8671875,42975.6875,42856.04296875,42917.40234375,0.0
1970-01-01T00:00:00Z,42917.01171875,42974.3046875,42869.16015625,42956.07421875,0.0
1970-01-01T00:00:00Z,42947.94140625,43024.42578125,42917.7734375,42971.140625,6277120.0
1970-01-01T00:00:00Z,42966.9765625,43034.1328125,42911.34375,42948.46484375,0.0
1970-01-01T00:00:00Z,42954.8984375,43048.8671875,42931.625,43048.8671875,0.0
1970-01-01T00:00:00Z,43038.32421875,43047.10546875,42929.2890625,42963.125,0.0
1970-01-01T00:00:00Z,42959.32421875,42959.32421875,42680.44921875,42680.44921875,163700736.0
1970-01-01T00:00:00Z,42634.734375,42751.70703125,42408.87890625,42431.96484375,640903168.0
1970-01-01T00:00:00Z,42391.32421875,42630.78125,42356.31640625,42629.55078125,238878720.0
1970-01-01T00:00:00Z,42624.26171875,42692.75390625,42528.50390625,42598.65625,0.0
1970-01-01T00:00:00Z,42598.5390625,42857.546875,42511.5,42758.5703125,0.0
1970-01-01T00:00:00Z,42778.51953125,42939.0234375,42564.390625,42904.796875,294918144.0
1970-01-01T00:00:00Z,42874.66015625,43418.1328125,42726.22265625,43343.2890625,629798912.0
1970-01-01T00:00:00Z,43350.87890625,43556.265625,43312.05859375,43482.87109375,122363904.0
1970-01-01T00:00:00Z,43470.77734375,43653.33203125,43458.84765625,43653.33203125,67620864.0
1970-01-01T00:00:00Z,43717.40625,43717.40625,43476.14453125,43493.81640625,26341376.0
1970-01-01T00:00:00Z,43495.86328125,43536.36328125,43056.84375,43319.1171875,807354368.0
1970-01-01T00:00:00Z,43317.0703125,43335.83203125,42601.3828125,42621.86328125,322527232.0
1970-01-01T00:00:00Z,42528.421875,42671.625,42298.9453125,42424.4921875,745455616.0
1970-01-01T00:00:00Z,42451.41015625,42661.39453125,42368.63671875,42645.18359375,263684096.0
1970-01-01T00:00:00Z,42638.484375,42639.01953125,42542.87109375,42590.13671875,0.0
1970-01-01T00:00:00Z,42569.76171875,42632.48046875,42236.43359375,42455.4765625,0.0
1970-01-01T00:00:00Z,42448.76171875,42448.76171875,41879.19140625,41985.40625,648820736.0
1970-01-01T00:00:00Z,41951.44140625,42131.9609375,41951.44140625,42108.98046875,8837120.0
1970-01-01T00:00:00Z,42128.859375,42140.01953125,41955.21875,41995.87890625,132382720.0
1970-01-01T00:00:00Z,41988.73828125,42096.69921875,41896.6015625,42043.20703125,397076480.0
1970-01-01T00:00:00Z,42032.40234375,42136.0703125,42010.859375,42112.6015625,118726656.0
1970-01-01T00:00:00Z,42114.08984375,42176.75390625,42088.4296875,42129.91015625,105451520.0
1970-01-01T00:00:00Z,42152.046875,42251.98046875,42099.7578125,42185.4140625,50952192.0
1970-01-01T00:00:00Z,42160.23046875,42202.03515625,42088.9296875,42197.796875,0.0
1970-01-01T00:00:00Z,42199.54296875,42207.5390625,42104.31640625,42104.31640625,0.0
1970-01-01T00:00:00Z,42107.109375,42287.953125,42087.14453125,42202.171875,0.0
1970-01-01T00:00:00Z,42190.9765625,42254.75390625,42028.671875,42028.671875,0.0
1970-01-01T00:00:00Z,42045.484375,42177.28125,41933.18359375,42104.3125,214921216.0
1970-01-01T00:00:00Z,42108.72265625,42254.99609375,41975.75,42203.859375,0.0
1970-01-01T00:00:00Z,42200.9375,42585.9296875,42190.2109375,42585.9296875,0.0
1970-01-01T00:00:00Z,42622.51171875,42908.3203125,42539.01171875,42548.1171875,0.0
1970-01-01T00:00:00Z,42510.34375,42675.5859375,42376.21484375,42666.47265625,0.0
1970-01-01T00:00:00Z,42660.51171875,43145.015625,42633.62890625,42923.203125,416905216.0
1970-01-01T00:00:00Z,42912.16015625,43016.6796875,42774.86328125,42842.984375,0.0
1970-01-01T00:00:00Z,42838.23046875,43243.16796875,42838.23046875,43178.9609375,0.0
1970-01-01T00:00:00Z,43192.3984375,43211.50390625,42902.20703125,42944.08203125,0.0
1970-01-01T00:00:00Z,42976.9375,43195.54296875,42976.9375,43127.125,0.0
1970-01-01T00:00:00Z,43103.64453125,43103.64453125,42895.24609375,42940.125,0.0
1970-01-01T00:00:00Z,42931.5703125,43074.37109375,42891.515625,43070.765625,0.0
1970-01-01T00:00:00Z,43077.640625,43398.3125,43053.44140625,43189.73046875,80607232.0
1970-01-01T00:00:00Z,43179.171875,43280.04296875,43106.7734375,43109.40625,0.0
1970-01-01T00:00:00Z,43109.2109375,43170.18359375,43036.16015625,43071.83203125,0.0
1970-01-01T00:00:00Z,43069.06640625,43090.65625,43017.24609375,43027.265625,0.0
1970-01-01T00:00:00Z,43028.625,43041.84375,42935.296875,42957.46484375,0.0
1970-01-01T00:00:00Z,42951.54296875,43093.3828125,42947.859375,43093.3828125,0.0
1970-01-01T00:00:00Z,43090.40234375,43228.28125,43079.27734375,43161.37109375,137959424.0
1970-01-01T00:00:00Z,43143.2890625,43213.24609375,43090.67578125,43095.875,214960128.0
1970-01-01T00:00:00Z,43083.5078125,43087.17578125,42954.26953125,42981.015625,54661120.0
1970-01-01T00:00:00Z,42990.828125,43032.234375,42947.484375,42964.14453125,0.0
1970-01-01T00:00:00Z,42960.35546875,43109.84765625,42938.38671875,43109.84765625,172511232.0
1970-01-01T00:00:00Z,43100.828125,43160.18359375,43044.4453125,43128.0546875,27312128.0
1970-01-01T00:00:00Z,43131.89453125,43208.87890625,43059.87109375,43120.42578125,0.0
1970-01-01T00:00:00Z,43119.22265625,43128.515625,42584.3359375,42615.8671875,194224128.0
1970-01-01T00:00:00Z,42661.96484375,42871.53125,42608.9453125,42788.48828125,242878464.0
1970-01-01T00:00:00Z,42787.0390625,43204.4375,42746.21484375,43204.4375,0.0
1970-01-01T00:00:00Z,43205.28125,43422.48828125,43113.79296875,43208.515625,444780544.0
1970-01-01T00:00:00Z,43214.00390625,43267.87890625,42924.40625,42924.40625,0.0
1970-01-01T00:00:00Z,42934.08203125,42952.25390625,42802.3515625,42905.4765625,0.0
1970-01-01T00:00:00Z,42902.19921875,43052.4765625,42902.19921875,43046.7109375,0.0
1970-01-01T00:00:00Z,43044.4375,43062.5859375,42902.81640625,42903.9375,0.0
1970-01-01T00:00:00Z,42928.4296875,43048.1015625,42928.4296875,43004.91015625,0.0
1970-01-01T00:00:00Z,42995.0234375,43169.0859375,42987.453125,43169.0859375,0.0
1970-01-01T00:00:00Z,43179.36328125,43205.43359375,43124.05078125,43177.05859375,0.0
1970-01-01T00:00:00Z,43184.96484375,43359.94140625,43155.8203125,43220.21875,0.0
1970-01-01T00:00:00Z,43223.73046875,43293.1171875,43174.96875,43195.43359375,0.0
1970-01-01T00:00:00Z,43193.33203125,43203.3125,43149.2109375,43154.03515625,0.0
1970-01-01T00:00:00Z,43161.8671875,43210.4375,43135.8515625,43163.22265625,0.0
1970-01-01T00:00:00Z,43159.26171875,43202.734375,43152.91015625,43177.76953125,0.0
1970-01-01T00:00:00Z,43180.2578125,43183.7890625,43100.9140625,43144.8828125,0.0
1970-01-01T00:00:00Z,43149.40234375,43152.08984375,43075.80859375,43094.203125,0.0
1970-01-01T00:00:00Z,43083.62890625,43113.07421875,43046.75390625,43046.75390625,0.0
1970-01-01T00:00:00Z,43043.5703125,43076.23828125,43003.0703125,43003.0703125,0.0
1970-01-01T00:00:00Z,43008.1171875,43110.04296875,43008.1171875,43085.05078125,0.0
1970-01-01T00:00:00Z,43077.7109375,43108.70703125,43043.61328125,43045.8125,0.0
1970-01-01T00:00:00Z,43050.78125,43051.65625,42973.34765625,42983.5625,0.0
1970-01-01T00:00:00Z,42988.37109375,43067.52734375,42974.18359375,43053.8828125,0.0
1970-01-01T00:00:00Z,43056.82421875,43076.76171875,43034.91796875,43058.546875,0.0
1970-01-01T00:00:00Z,43055.98046875,43061.51953125,43024.515625,43030.609375,0.0
1970-01-01T00:00:00Z,43033.4609375,43145.171875,42890.80859375,43112.83984375,0.0
1970-01-01T00:00:00Z,43108.46875,43167.9609375,43068.5078125,43088.36328125,0.0
1970-01-01T00:00:00Z,43086.41015625,43249.43359375,43086.41015625,43225.4765625,0.0
1970-01-01T00:00:00Z,43220.04296875,43225.265625,43024.1328125,43054.078125,0.0
1970-01-01T00:00:00Z,43057.0390625,43071.83984375,43008.7109375,43034.046875,0.0
1970-01-01T00:00:00Z,43046.55078125,43085.50390625,43003.984375,43057.92578125,0.0
1970-01-01T00:00:00Z,43055.3671875,43075.7890625,43016.85546875,43030.7890625,0.0
1970-01-01T00:00:00Z,43033.5234375,43070.23828125,43005.66015625,43022.49609375,0.0
1970-01-01T00:00:00Z,43020.94921875,43065.22265625,42946.0234375,42985.94921875,0.0
1970-01-01T00:00:00Z,42994.94140625,43000.4921875,42898.7890625,43000.4921875,0.0
1970-01-01T00:00:00Z,43001.01953125,43033.03515625,42945.8046875,43033.03515625,0.0
1970-01-01T00:00:00Z,43028.82421875,43050.37109375,43008.734375,43008.734375,46392320.0
1970-01-01T00:00:00Z,43008.0625,43030.046875,43008.0625,43014.84375,79617024.0
1970-01-01T00:00:00Z,43015.984375,43022.48828125,42904.53125,42904.53125,175692800.0
1970-01-01T00:00:00Z,42909.40234375,42936.1953125,42870.0,42888.55078125,288136192.0
1970-01-01T00:00:00Z,42885.25390625,42924.5078125,42756.96875,42756.96875,303273984.0
1970-01-01T00:00:00Z,42741.36328125,42847.6796875,42741.36328125,42835.14453125,271832064.0
1970-01-01T00:00:00Z,42834.67578125,42834.67578125,42778.01171875,42788.5625,121385984.0
1970-01-01T00:00:00Z,42789.61328125,42961.58984375,42739.31640625,42945.11328125,385233920.0
1970-01-01T00:00:00Z,42933.51171875,42938.02734375,42872.5390625,42931.70703125,108703744.0
1970-01-01T00:00:00Z,42928.68359375,43092.91015625,42927.4375,43046.21484375,261355520.0
1970-01-01T00:00:00Z,43046.8828125,43097.64453125,42999.98046875,43010.0859375,218459136.0
1970-01-01T00:00:00Z,42998.6015625,43016.44921875,42961.59375,42983.0390625,287731712.0
1970-01-01T00:00:00Z,42981.36328125,43004.02734375,42863.484375,42869.3671875,432437248.0
1970-01-01T00:00:00Z,42865.46875,42938.40625,42845.70703125,42923.109375,0.0
1970-01-01T00:00:00Z,42923.34375,42925.58984375,42871.5703125,42902.41796875,0.0
1970-01-01T00:00:00Z,42896.94140625,42946.171875,42838.91796875,42885.640625,0.0
1970-01-01T00:00:00Z,42886.53125,42919.89453125,42753.03515625,42790.4375,0.0
1970-01-01T00:00:00Z,42786.34765625,42804.55859375,42593.3515625,42636.0546875,472934400.0
1970-01-01T00:00:00Z,42629.75390625,42892.5625,42578.27734375,42840.046875,400409600.0
1970-01-01T00:00:00Z,42860.7421875,42932.9921875,42758.41015625,42758.41015625,207597568.0
1970-01-01T00:00:00Z,42761.52734375,42852.5546875,42374.83203125,42554.03515625,495232000.0
1970-01-01T00:00:00Z,42557.2265625,42634.54296875,42535.01171875,42575.1640625,101886976.0
1970-01-01T00:00:00Z,42577.62109375,42597.265625,42354.11328125,42372.81640625,68320256.0
1970-01-01T00:00:00Z,42356.0390625,42501.58203125,42264.81640625,42501.58203125,325723136.0
1970-01-01T00:00:00Z,42498.14453125,42498.14453125,42370.91796875,42408.19921875,44574720.0
1970-01-01T00:00:00Z,42414.88671875,42675.328125,42414.88671875,42675.328125,69873664.0
1970-01-01T00:00:00Z,42686.12890625,42764.921875,42647.125,42718.7578125,57805824.0
1970-01-01T00:00:00Z,42717.1328125,42741.3828125,42609.2109375,42741.3828125,0.0
1970-01-01T00:00:00Z,42736.16796875,42789.4140625,42672.3125,42788.9375,0.0
1970-01-01T00:00:00Z,42780.1328125,43120.62109375,42762.80078125,43013.55859375,410952704.0
1970-01-01T00:00:00Z,43034.35546875,43152.2734375,42962.80078125,43000.9453125,196384768.0
1970-01-01T00:00:00Z,42992.37890625,43014.51171875,42918.44140625,42999.3125,0.0
1970-01-01T00:00:00Z,42996.23828125,43204.21484375,42996.23828125,43107.3515625,381602816.0
1970-01-01T00:00:00Z,43101.890625,43145.78125,43056.0859375,43145.78125,0.0
1970-01-01T00:00:00Z,43157.484375,43221.55078125,43096.2734375,43218.98046875,0.0
1970-01-01T00:00:00Z,43217.75390625,43494.25,43205.87890625,43383.5390625,717299712.0
1970-01-01T00:00:00Z,43399.04296875,43454.171875,43134.03125,43136.2421875,67350528.0
1970-01-01T00:00:00Z,43149.14453125,43149.14453125,42581.55078125,42593.31640625,1234941952.0
1970-01-01T00:00:00Z,42593.7421875,42700.5390625,42495.85546875,42700.5390625,1056763904.0
1970-01-01T00:00:00Z,42686.7890625,42772.8671875,42621.5078125,42676.97265625,330317824.0
1970-01-01T00:00:00Z,42674.19921875,42678.5078125,42561.62109375,42639.29296875,142938112.0
1970-01-01T00:00:00Z,42673.37890625,42812.2109375,42672.015625,42725.58984375,0.0
1970-01-01T00:00:00Z,42723.55078125,42745.5703125,42322.46875,42353.14453125,342372352.0
1970-01-01T00:00:00Z,42373.05859375,42475.20703125,42343.19921875,42356.0859375,131094528.0
1970-01-01T00:00:00Z,42347.06640625,42461.68359375,42298.296875,42457.984375,0.0
1970-01-01T00:00:00Z,42452.28515625,42664.51953125,42430.91796875,42657.2109375,50204672.0
1970-01-01T00:00:00Z,42657.390625,42677.4375,42555.44921875,42556.5234375,0.0
1970-01-01T00:00:00Z,42554.69921875,42693.16015625,42529.01953125,42636.99609375,0.0
1970-01-01T00:00:00Z,42633.609375,42861.28515625,42612.76171875,42808.24609375,181991424.0
1970-01-01T00:00:00Z,42803.01953125,42904.64453125,42727.69921875,42808.9296875,24309760.0
1970-01-01T00:00:00Z,42809.48828125,42872.453125,42749.73046875,42777.296875,0.0
1970-01-01T00:00:00Z,42778.57421875,42785.0078125,42709.75,42735.921875,267448320.0
1970-01-01T00:00:00Z,42738.53125,42738.53125,42639.80078125,42734.9765625,0.0
1970-01-01T00:00:00Z,42731.5234375,42849.98046875,42720.70703125,42849.98046875,0.0
1970-01-01T00:00:00Z,42841.75390625,43030.26171875,42841.75390625,43011.4453125,98879488.0
1970-01-01T00:00:00Z,43022.6328125,43052.265625,42913.57421875,42955.42578125,150888448.0
1970-01-01T00:00:00Z,42958.19140625,43046.58203125,42685.375,42755.52734375,256843776.0
1970-01-01T00:00:00Z,42755.265625,42793.8515625,42683.92578125,42786.171875,208898048.0
1970-01-01T00:00:00Z,42785.9140625,42849.80859375,42625.8984375,42721.8359375,186916864.0
1970-01-01T00:00:00Z,42739.19140625,42928.50390625,42722.38671875,42820.90625,0.0
1970-01-01T00:00:00Z,42876.41015625,43029.47265625,42791.00390625,42903.3671875,0.0
1970-01-01T00:00:00Z,42901.4375,43211.109375,42878.6484375,43211.109375,0.0
1970-01-01T00:00:00Z,43214.28515625,43344.1484375,43146.98828125,43172.63671875,0.0
1970-01-01T00:00:00Z,43154.484375,43234.78515625,43111.7265625,43163.75390625,11978752.0
1970-01-01T00:00:00Z,43169.0703125,43238.82421875,43027.640625,43173.92578125,44183552.0
1970-01-01T00:00:00Z,43179.62890625,43264.6328125,43110.453125,43264.6328125,72925184.0
1970-01-01T00:00:00Z,43261.73046875,43297.81640625,43081.390625,43107.53125,0.0
1970-01-01T00:00:00Z,43091.45703125,43256.61328125,43068.50390625,43183.6015625,0.0
1970-01-01T00:00:00Z,43183.2890625,43211.83984375,43123.015625,43198.25,0.0
1970-01-01T00:00:00Z,43192.8203125,43218.03515625,43069.13671875,43085.640625,0.0
1970-01-01T00:00:00Z,43090.01953125,43176.140625,43054.0,43080.9921875,71643136.0
1970-01-01T00:00:00Z,43072.765625,43163.01953125,43045.8515625,43045.8515625,0.0
1970-01-01T00:00:00Z,43041.546875,43081.72265625,43012.90625,43046.31640625,0.0
1970-01-01T00:00:00Z,43029.12109375,43031.6796875,42775.95703125,42775.95703125,224073728.0
1970-01-01T00:00:00Z,42781.453125,42904.76953125,42781.453125,42897.92578125,191854592.0
1970-01-01T00:00:00Z,42898.03515625,43016.49609375,42882.55078125,42995.0625,152882176.0
1970-01-01T00:00:00Z,42998.6640625,42998.6640625,42877.44921875,42917.53515625,53594112.0
1970-01-01T00:00:00Z,42924.94140625,42963.05859375,42878.17578125,42883.0625,0.0
1970-01-01T00:00:00Z,42879.7109375,42931.546875,42862.50390625,42900.5859375,0.0
1970-01-01T00:00:00Z,42915.640625,43169.54296875,42896.6015625,43137.4765625,13342720.0
1970-01-01T00:00:00Z,43138.21484375,43138.21484375,42845.625,42846.52734375,0.0
1970-01-01T00:00:00Z,42860.46484375,42953.7421875,42860.46484375,42901.48046875,0.0
1970-01-01T00:00:00Z,42906.55078125,43055.1171875,42869.11328125,43046.8671875,0.0
1970-01-01T00:00:00Z,43054.1015625,43133.73828125,43021.7421875,43131.8671875,0.0
1970-01-01T00:00:00Z,43124.69921875,43290.4296875,42994.82421875,42994.82421875,296242176.0
1970-01-01T00:00:00Z,42998.390625,43153.69921875,42941.6171875,43040.0546875,0.0
1970-01-01T00:00:00Z,43044.171875,43173.28515625,43000.63671875,43173.28515625,0.0
1970-01-01T00:00:00Z,43208.45703125,43654.44140625,43198.8828125,43493.515625,1587386368.0
1970-01-01T00:00:00Z,43476.60546875,43641.51171875,43435.67578125,43621.03515625,534598656.0
1970-01-01T00:00:00Z,43630.4375,43655.01171875,43432.59765625,43610.95703125,254406656.0
1970-01-01T00:00:00Z,43602.5390625,44222.85546875,43602.5390625,44109.109375,1867833344.0
1970-01-01T00:00:00Z,44118.55078125,44341.94921875,44118.55078125,44178.0859375,975544320.0
1970-01-01T00:00:00Z,44179.3671875,44308.94921875,44133.48828125,44147.1171875,351318016.0
1970-01-01T00:00:00Z,44155.5,44317.8359375,44155.10546875,44317.8359375,213698560.0
1970-01-01T00:00:00Z,44332.125,44643.0234375,44332.125,44643.0234375,1248501760.0
1970-01-01T00:00:00Z,44651.51171875,44664.15625,44499.26171875,44659.71484375,614146048.0
1970-01-01T00:00:00Z,44656.68359375,44728.54296875,44545.52734375,44622.4140625,638167040.0
1970-01-01T00:00:00Z,44639.0859375,44700.97265625,44525.3984375,44525.97265625,101421056.0
1970-01-01T00:00:00Z,44522.0078125,44570.3125,44470.33984375,44470.33984375,0.0
1970-01-01T00:00:00Z,44474.953125,44590.57421875,44472.8671875,44527.23828125,145307648.0
1970-01-01T00:00:00Z,44535.1640625,44540.08203125,44447.49609375,44453.26171875,62007296.0
1970-01-01T00:00:00Z,44452.078125,44522.59375,44438.35546875,44497.52734375,158504960.0
1970-01-01T00:00:00Z,44495.8828125,44719.46484375,44495.8828125,44705.62890625,422479872.0
1970-01-01T00:00:00Z,44700.921875,44742.12109375,44600.4609375,44679.890625,83445760.0
1970-01-01T00:00:00Z,44675.36328125,44815.46484375,44668.95703125,44798.23046875,379770880.0
1970-01-01T00:00:00Z,44800.1171875,44862.5078125,44679.8046875,44679.8046875,340064256.0
1970-01-01T00:00:00Z,44681.26171875,44819.4765625,44616.8203125,44670.98046875,216311808.0
1970-01-01T00:00:00Z,44673.28515625,44951.07421875,44673.28515625,44951.07421875,403953664.0
1970-01-01T00:00:00Z,44961.2890625,45159.29296875,44909.7734375,45045.6328125,1078876160.0
1970-01-01T00:00:00Z,45056.21875,45440.71484375,44963.15625,45436.859375,1302767616.0
1970-01-01T00:00:00Z,45435.59765625,45440.5546875,44943.19921875,45087.23828125,931037184.0
1970-01-01T00:00:00Z,45069.71484375,45205.5078125,44924.2890625,45032.3125,0.0
1970-01-01T00:00:00Z,45040.921875,45289.75,45022.99609375,45283.95703125,0.0
1970-01-01T00:00:00Z,45297.4140625,45394.37109375,45240.52734375,45301.77734375,59717632.0
1970-01-01T00:00:00Z,45290.36328125,45575.83984375,45290.36328125,45493.69140625,0.0
1970-01-01T00:00:00Z,45499.7265625,45499.7265625,45313.92578125,45347.9140625,0.0
1970-01-01T00:00:00Z,45328.734375,45396.046875,45260.79296875,45307.85546875,0.0
1970-01-01T00:00:00Z,45278.5078125,45386.90625,45276.37109375,45303.921875,0.0
1970-01-01T00:00:00Z,45297.3828125,45402.3671875,45260.82421875,45302.5703125,0.0
1970-01-01T00:00:00Z,45304.28515625,45489.18359375,45289.28125,45480.0859375,0.0
1970-01-01T00:00:00Z,45479.390625,46318.59375,45445.453125,46273.94140625,1282721792.0
1970-01-01T00:00:00Z,46261.625,46295.81640625,46030.9296875,46034.39453125,681252864.0
1970-01-01T00:00:00Z,46037.5390625,46116.125,45855.19921875,45930.96875,421677056.0
1970-01-01T00:00:00Z,45939.6640625,46269.015625,45935.4375,46269.015625,319211520.0
1970-01-01T00:00:00Z,46257.3515625,46257.3515625,46136.875,46192.9609375,111126528.0
1970-01-01T00:00:00Z,46187.1328125,46366.50390625,46187.1328125,46221.64453125,717428736.0
1970-01-01T00:00:00Z,46211.92578125,46629.98828125,46211.92578125,46629.98828125,517158912.0
1970-01-01T00:00:00Z,46633.46875,46712.0546875,46500.41015625,46550.6015625,868354048.0
1970-01-01T00:00:00Z,46525.75,46778.9375,46525.75,46778.9375,0.0
1970-01-01T00:00:00Z,46777.1015625,47243.11328125,46710.95703125,47146.6953125,1311739904.0
1970-01-01T00:00:00Z,47180.23046875,47539.9453125,47154.33984375,47334.24609375,2612099072.0
1970-01-01T00:00:00Z,47314.8203125,47610.89453125,47247.93359375,47462.2890625,723679232.0
1970-01-01T00:00:00Z,47461.05859375,47697.2734375,46751.2890625,47074.96484375,1245087744.0
1970-01-01T00:00:00Z,47061.1484375,47251.25390625,46819.32421875,47146.9140625,183058432.0
1970-01-01T00:00:00Z,47160.6796875,47460.40625,47156.8984375,47263.42578125,0.0
1970-01-01T00:00:00Z,47292.25390625,47650.24609375,47243.6796875,47601.5234375,367050752.0
1970-01-01T00:00:00Z,47674.06640625,48152.49609375,47529.82421875,47597.34375,2317668352.0
1970-01-01T00:00:00Z,47613.69921875,47668.1640625,47361.65625,47542.0546875,853090304.0
1970-01-01T00:00:00Z,47533.58203125,47695.375,47533.58203125,47535.89453125,0.0
1970-01-01T00:00:00Z,47546.85546875,47614.96875,47354.9140625,47563.70703125,229486592.0
1970-01-01T00:00:00Z,47545.2578125,47576.0078125,47167.48828125,47300.38671875,155820032.0
1970-01-01T00:00:00Z,47300.9453125,47302.0625,47109.41796875,47153.45703125,28631040.0
1970-01-01T00:00:00Z,47163.984375,47267.0703125,47080.70703125,47091.48828125,90198016.0
1970-01-01T00:00:00Z,47102.61328125,47358.0625,47094.73046875,47341.6796875,239165440.0
1970-01-01T00:00:00Z,47332.45703125,47352.71875,47303.25390625,47342.74609375,0.0
1970-01-01T00:00:00Z,47341.96484375,47508.7734375,47341.96484375,47395.02734375,0.0
1970-01-01T00:00:00Z,47402.0390625,47449.1484375,47360.48828125,47429.20703125,0.0
1970-01-01T00:00:00Z,47436.69140625,47452.84375,47319.0234375,47363.359375,0.0
1970-01-01T00:00:00Z,47365.18359375,47389.98828125,47313.546875,47359.15625,0.0
1970-01-01T00:00:00Z,47366.9921875,47372.3046875,47208.42578125,47209.80078125,0.0
1970-01-01T00:00:00Z,47187.484375,47289.59375,47121.26953125,47127.63671875,0.0
